jiscode	name	namekana	building	zipcode	address	tel	source	lat	lon	note
2307	外ヶ浜町	そとがはままち	外ヶ浜町役場	030-1393	東津軽郡外ヶ浜町字蟹田高銅屋44-2	0174-31-1111	数値地図	41.043159	140.632243	
2321	鰺ヶ沢町	あじがさわまち	鰺ヶ沢町役場	038-2792	西津軽郡鰺ヶ沢町大字本町209-2	0173-72-2111	数値地図	40.779875	140.208569	
2323	深浦町	ふかうらまち	深浦町役場	038-2324	西津軽郡深浦町大字深浦字苗代沢84-2	0173-74-2111	数値地図	40.647876	139.927431	
2343	西目屋村	にしめやむら	西目屋村役場	036-1492	中津軽郡西目屋村大字田代字稲元144	0172-85-2111	数値地図	40.57684	140.296285	
2361	藤崎町	ふじさきまち	藤崎町役場	038-3803	南津軽郡藤崎町大字西豊田1-1	0172-75-3111	数値地図	40.656064	140.502824	
2362	大鰐町	おおわにまち	大鰐町役場	038-0292	南津軽郡大鰐町大字大鰐字羽黒館5-3	0172-48-2111	数値地図	40.518356	140.567878	
2367	田舎館村	いなかだてむら	田舎館村役場	038-1113	南津軽郡田舎館村大字田舎館字中辻123-1	0172-58-2111	数値地図	40.631259	140.550198	
2381	板柳町	いたやなぎまち	板柳町役場	038-3692	北津軽郡板柳町大字板柳字土井239-3	0172-73-2111	地理院地図	40.695954	140.4577	
2384	鶴田町	つるたまち	鶴田町役場	038-3595	北津軽郡鶴田町大字鶴田字早瀬200-1	0173-22-2111	数値地図	40.758819	140.428702	
2387	中泊町	なかどまりまち	中泊町役場	037-0392	北津軽郡中泊町大字中里字紅葉坂209	0173-57-2111	地理院地図	40.960427	140.434122	
2401	野辺地町	のへじまち	野辺地町役場	039-3131	上北郡野辺地町字野辺地123-1	0175-64-2111	数値地図	40.864447	141.128685	
2402	七戸町	しちのへまち	七戸町役場	039-2792	上北郡七戸町字森ノ上131-4	0176-68-2111	数値地図画像	40.744714	141.157991	
2405	六戸町	ろくのへまち	六戸町役場	039-2392	上北郡六戸町大字犬落瀬字前谷地60	0176-55-3111	数値地図	40.609526	141.324958	
2406	横浜町	よこはままち	横浜町役場	039-4145	上北郡横浜町字寺下35	0175-78-2111	数値地図	41.083155	141.247782	
2408	東北町	とうほくまち	東北町役場	039-2492	上北郡東北町上北南4-32-484	0176-56-3111	数値地図画像	40.727871	141.257888	
2411	六ヶ所村	ろっかしょむら	六ヶ所村役場	039-3212	上北郡六ヶ所村大字尾駮字野附475	0175-72-2111	数値地図	40.967375	141.374434	
2412	おいらせ町	おいらせちょう	おいらせ町役場	039-2192	上北郡おいらせ町中下田135-2	0178-56-2111	数値地図	40.599104	141.397822	
2423	大間町	おおままち	大間町役場	039-4692	下北郡大間町大字大間字奥戸下道20-4	0175-37-2111	地理院地図	41.522388	140.90483	
2424	東通村	ひがしどおりむら	東通村役場	039-4292	下北郡東通村大字砂子又字沢内5-34	0175-27-2111	数値地図	41.277726	141.3289	
2425	風間浦村	かざまうらむら	風間浦村役場	039-4502	下北郡風間浦村大字易国間字大川目28-5	0175-35-2111	数値地図	41.487487	140.995534	
2426	佐井村	さいむら	佐井村役場	039-4711	下北郡佐井村大字佐井字糠森20	0175-38-2111	数値地図	41.429718	140.859175	
2441	三戸町	さんのへまち	三戸町役場	039-0198	三戸郡三戸町大字在府小路町43	0179-20-1111	数値地図	40.378423	141.25874	
2442	五戸町	ごのへまち	五戸町役場	039-1513	三戸郡五戸町字古舘21-1	0178-62-2111	数値地図	40.531208	141.307813	
2443	田子町	たっこまち	田子町役場	039-0292	三戸郡田子町大字田子字天神堂平81	0179-20-7111	数値地図	40.34003	141.15215	
2445	南部町	なんぶちょう	南部町役場	039-0892	三戸郡南部町大字苫米地字下宿23-1	0178-84-2111	数値地図画像	40.4668	141.381912	
2446	階上町	はしかみちょう	階上町役場	039-1201	三戸郡階上町大字道仏字天当平1-87	0178-88-2111	数値地図	40.452454	141.621001	
2450	新郷村	しんごうむら	新郷村役場	039-1801	三戸郡新郷村大字戸来字風呂前10	0178-78-2111	数値地図	40.465784	141.1734	
3000	岩手県	いわてけん	岩手県庁	020-8570	盛岡市内丸10-1	019-651-3111	地理院地図	39.70357	141.152652	
3201	盛岡市	もりおかし	盛岡市役所	020-8530	盛岡市内丸12-2	019-651-4111	数値地図	39.701795	141.154183	
3202	宮古市	みやこし	宮古市役所	027-8501	宮古市宮町1-1-30	0193-62-2111	地理院地図	39.639554	141.946115	
3203	大船渡市	おおふなとし	大船渡市役所	022-8501	大船渡市盛町字宇津野沢15	0192-27-3111	数値地図	39.081901	141.708547	
3205	花巻市	はなまきし	花巻市役所	025-8601	花巻市花城町9-30	0198-24-2111	数値地図	39.388609	141.116854	
3206	北上市	きたかみし	北上市役所	024-8501	北上市芳町1-1	0197-64-2111	数値地図	39.286817	141.113157	
3207	久慈市	くじし	久慈市役所	028-8030	久慈市川崎町1-1	0194-52-2111	数値地図	40.190466	141.775644	
3208	遠野市	とおのし	遠野市役所	028-0592	遠野市中央通り9-1	0198-62-2111	地理院地図	39.331014	141.532352	
3209	一関市	いちのせきし	一関市役所	021-8501	一関市竹山町7-2	0191-21-2111	数値地図	38.934754	141.126759	
3210	陸前高田市	りくぜんたかたし	陸前高田市役所	029-2292	陸前高田市高田町字鳴石42-5	0192-54-2111	数値地図	39.027942	141.625418	
3211	釜石市	かまいしし	釜石市役所	026-8686	釜石市只越町3-9-13	0193-22-2111	数値地図	39.27581	141.885716	
3213	二戸市	にのへし	二戸市役所	028-6192	二戸市福岡字川又47	0195-23-3111	数値地図	40.271193	141.304805	
3214	八幡平市	はちまんたいし	八幡平市役所	028-7397	八幡平市野駄21-170	0195-74-2111	数値地図	39.956511	141.07112	
3215	奥州市	おうしゅうし	奥州市役所	023-8501	奥州市水沢大手町1-1	0197-24-2111	数値地図	39.144506	141.139116	
3216	滝沢市	たきざわし	滝沢市役所	020-0692	滝沢市中鵜飼55	019-684-2111	数値地図	39.734739	141.077065	
3301	雫石町	しずくいしちょう	雫石町役場	020-0595	岩手郡雫石町千刈田5-1	019-692-2111	数値地図	39.696319	140.975779	
3302	葛巻町	くずまきまち	葛巻町役場	028-5495	岩手郡葛巻町葛巻16-1-1	0195-66-2111	数値地図	40.03984	141.436719	
3303	岩手町	いわてまち	岩手町役場	028-4395	岩手郡岩手町大字五日市10-44	0195-62-2111	数値地図	39.972768	141.212166	
3321	紫波町	しわちょう	紫波町役場	028-3392	紫波郡紫波町紫波中央駅前2-3-1	019-672-2111	地理院地図	39.554536	141.155796	
3322	矢巾町	やはばちょう	矢巾町役場	028-3692	紫波郡矢巾町大字南矢幅第13地割123番地	019-697-2111	数値地図	39.606006	141.143001	
3366	西和賀町	にしわがまち	西和賀町役場	029-5512	和賀郡西和賀町川尻40地割40番地71	0197-82-2111	数値地図画像	39.317906	140.778754	
3381	金ケ崎町	かねがさきちょう	金ケ崎町役場	029-4592	胆沢郡金ケ崎町西根南町22-1	0197-42-2111	数値地図	39.195687	141.116408	
3402	平泉町	ひらいずみちょう	平泉町役場	029-4192	西磐井郡平泉町平泉字志羅山45-2	0191-46-2111	数値地図	38.986781	141.11398	
3441	住田町	すみたちょう	住田町役場	029-2396	気仙郡住田町世田米字川向88-1	0192-46-2111	地理院地図	39.142209	141.575052	
3461	大槌町	おおつちちょう	大槌町役場	028-1115	上閉伊郡大槌町上町1番3号	0193-42-2111	数値地図	39.358196	141.899731	仮庁舎（旧大槌小学校校舎）
3482	山田町	やまだまち	山田町役場	028-1392	下閉伊郡山田町八幡町3-20	0193-82-3111	数値地図	39.467619	141.948923	
3483	岩泉町	いわいずみちょう	岩泉町役場	027-0595	下閉伊郡岩泉町岩泉字惣畑59-5	0194-22-2111	数値地図	39.843204	141.796675	
3484	田野畑村	たのはたむら	田野畑村役場	028-8407	下閉伊郡田野畑村田野畑143-1	0194-34-2111	数値地図	39.930454	141.888864	
3485	普代村	ふだいむら	普代村役場	028-8392	下閉伊郡普代村第9地割字銅屋13-2	0194-35-2111	数値地図	40.005164	141.886014	
3501	軽米町	かるまいまち	軽米町役場	028-6302	九戸郡軽米町大字軽米10-85	0195-46-2111	数値地図	40.326678	141.460349	
3503	野田村	のだむら	野田村役場	028-8201	九戸郡野田村大字野田第20地割14	0194-78-2111	数値地図	40.110272	141.817674	
3506	九戸村	くのへむら	九戸村役場	028-6502	九戸郡九戸村大字伊保内第10地割11番地6	0195-42-2111	数値地図	40.211356	141.418982	
3507	洋野町	ひろのちょう	洋野町役場	028-7995	九戸郡洋野町種市23-27	0194-65-2111	数値地図	40.408298	141.71865	
3524	一戸町	いちのへまち	一戸町役場	028-5311	二戸郡一戸町高善寺字大川鉢24-9	0195-33-2111	数値地図	40.212733	141.29546	
4000	宮城県	みやぎけん	宮城県庁	980-8570	仙台市青葉区本町3-8-1	022-211-2111	地理院地図	38.26893	140.872147	
4100	仙台市	せんだいし	仙台市役所	980-8671	仙台市青葉区国分町3-7-1	022-261-1111	数値地図	38.268008	140.869617	
4101	仙台市青葉区	せんだいしあおばく	青葉区役所	980-8701	仙台市青葉区上杉1-5-1	022-225-7211	数値地図	38.269087	140.870378	
4102	仙台市宮城野区	せんだいしみやぎのく	宮城野区役所	983-8601	仙台市宮城野区五輪2-12-35	022-291-2111	数値地図	38.266189	140.909841	
4103	仙台市若林区	せんだいしわかばやしく	若林区役所	984-8601	仙台市若林区保春院前丁3-1	022-282-1111	数値地図	38.24418	140.900748	
4104	仙台市太白区	せんだいしたいはくく	太白区役所	982-8601	仙台市太白区長町南3-1-15	022-247-1111	数値地図	38.224395	140.877212	
4105	仙台市泉区	せんだいしいずみく	泉区役所	981-3189	仙台市泉区泉中央2-1-1	022-372-3111	数値地図	38.326361	140.881615	
4202	石巻市	いしのまきし	石巻市役所	986-8501	石巻市穀町14-1	0225-95-1111	数値地図	38.434457	141.302906	
4203	塩竈市	しおがまし	塩竈市役所	985-8501	塩竈市旭町1-1	022-364-1111	数値地図	38.31436	141.02203	
4205	気仙沼市	けせんぬまし	気仙沼市役所	988-8501	気仙沼市八日町1-1-1	0226-22-6600	数値地図	38.908127	141.570044	
4206	白石市	しろいしし	白石市役所	989-0292	白石市大手町1-1	0224-25-2111	数値地図	38.002467	140.619888	
4207	名取市	なとりし	名取市役所	981-1292	名取市増田字柳田80	022-384-2111	数値地図	38.171501	140.891849	
4208	角田市	かくだし	角田市役所	981-1592	角田市角田字大坊41	0224-63-2111	数値地図	37.977016	140.781543	
4209	多賀城市	たがじょうし	多賀城市役所	985-8531	多賀城市中央2-1-1	022-368-1141	数値地図	38.293803	141.004369	
4211	岩沼市	いわぬまし	岩沼市役所	989-2480	岩沼市桜1-6-20	0223-22-1111	数値地図	38.104303	140.869949	
4212	登米市	とめし	登米市役所	987-0511	登米市迫町佐沼字中江2-6-1	0220-22-2111	数値地図	38.691856	141.18772	
4213	栗原市	くりはらし	栗原市役所	987-2293	栗原市築館薬師1-7-1	0228-22-1122	数値地図	38.730062	141.021508	
4214	東松島市	ひがしまつしまし	東松島市役所	981-0503	東松島市矢本字上河戸36-1	0225-82-1111	数値地図	38.426134	141.210278	
4215	大崎市	おおさきし	大崎市役所	989-6188	大崎市古川七日町1-1	0229-23-2111	数値地図	38.577132	140.955565	
4216	富谷市	とみやし	富谷市役所	981-3392	富谷市富谷坂松田30	022-358-3111	数値地図画像	38.399918	140.895485	
4301	蔵王町	ざおうまち	蔵王町役場	989-0892	刈田郡蔵王町大字円田字西浦北10	0224-33-2211	数値地図	38.098128	140.65868	
4302	七ケ宿町	しちかしゅくまち	七ケ宿町役場	989-0592	刈田郡七ケ宿町字関126	0224-37-2111	数値地図	37.993063	140.441615	
4321	大河原町	おおがわらまち	大河原町役場	989-1295	柴田郡大河原町字新南19	0224-53-2111	数値地図	38.049412	140.730774	
4322	村田町	むらたまち	村田町役場	989-1392	柴田郡村田町大字村田字迫6	0224-83-2111	数値地図	38.118589	140.722404	
4323	柴田町	しばたまち	柴田町役場	989-1692	柴田郡柴田町船岡中央2-3-45	0224-55-2111	数値地図	38.056599	140.765798	
4324	川崎町	かわさきまち	川崎町役場	989-1592	柴田郡川崎町大字前川字裏丁175-1	0224-84-2111	数値地図	38.177751	140.643188	
4341	丸森町	まるもりまち	丸森町役場	981-2192	伊具郡丸森町字鳥屋120	0224-72-2111	数値地図	37.911536	140.765365	
4361	亘理町	わたりちょう	亘理町役場	989-2393	亘理郡亘理町字下小路7-4	0223-34-1111	数値地図	38.037765	140.852564	
4362	山元町	やまもとちょう	山元町役場	989-2292	亘理郡山元町浅生原字作田山32	0223-37-1111	Google Maps	37.962706	140.878052	
4401	松島町	まつしままち	松島町役場	981-0215	宮城郡松島町高城字帰命院下一19-1	022-354-5701	数値地図	38.380149	141.067291	仮設庁舎（プレハブ）
4404	七ヶ浜町	しちがはままち	七ヶ浜町役場	985-8577	宮城郡七ヶ浜町東宮浜字丑谷辺5-1	022-357-2111	数値地図	38.304554	141.059143	
4406	利府町	りふちょう	利府町役場	981-0112	宮城郡利府町利府字新並松4	022-767-2111	数値地図画像	38.330355	140.975793	
4421	大和町	たいわちょう	大和町役場	981-3680	黒川郡大和町吉岡まほろば1-1-1	022-345-1111	数値地図	38.43733	140.886309	
4422	大郷町	おおさとちょう	大郷町役場	981-3592	黒川郡大郷町粕川字西長崎5-8	022-359-3111	数値地図	38.424244	141.00446	
4424	大衡村	おおひらむら	大衡村役場	981-3692	黒川郡大衡村大衡字平林62	022-345-5111	数値地図	38.467278	140.879982	
4444	色麻町	しかまちょう	色麻町役場	981-4122	加美郡色麻町四竃字北谷地41	0229-65-2111	数値地図	38.548921	140.849876	
4445	加美町	かみまち	加美町役場	981-4292	加美郡加美町字西田3-5	0229-63-3111	数値地図	38.57177	140.854759	
4501	涌谷町	わくやちょう	涌谷町役場	987-0192	遠田郡涌谷町字新町裏153-2	0229-43-2111	数値地図	38.539704	141.128105	
4505	美里町	みさとまち	美里町役場	987-8602	遠田郡美里町北浦字駒米13	0229-33-2111	数値地図	38.5444	141.056717	
4581	女川町	おながわちょう	女川町役場	986-2261	牡鹿郡女川町女川浜字女川178番地KK-8街区1画地	0225-54-3131	地理院地図	38.445388	141.442693	
4606	南三陸町	みなみさんりくちょう	南三陸町役場	986-0725	本吉郡南三陸町志津川字沼田101	0226-46-2600	地理院地図	38.680666	141.462492	
5000	秋田県	あきたけん	秋田県庁	010-8570	秋田市山王4-1-1	018-860-1111	地理院地図	39.718626	140.102381	
5201	秋田市	あきたし	秋田市役所	010-8560	秋田市山王1-1-1	018-863-2222	数値地図	39.719929	140.102512	
5202	能代市	のしろし	能代市役所	016-8501	能代市上町1-3	0185-52-2111	数値地図	40.212131	140.026641	
5203	横手市	よこてし	横手市役所	013-8601	横手市中央町8-2	0182-35-2111	数値地図	39.313777	140.566636	
5204	大館市	おおだてし	大館市役所	017-8555	大館市字中城20	0186-49-3111	数値地図	40.271372	140.564363	
